seed,method,candidate,order,phase,fallback,invalid_errors,edit_distance,strategy,val_loss,val_fid
4,LLM-Closed,latent-funnel,3,explore,False,,,,0.05533860034757476,0.9446613996524252
4,LLM-Closed,braid-symmetric,4,explore,False,,,,0.04744202645703943,0.9525579735429606
4,LLM-Closed,xxz-nn-latent-pull,5,refine,False,,0.875,topology_redesign,0.03057204865018459,0.9694279513498154
4,LLM-Closed,xxz-real-neighbor-latent,6,refine,False,,0.75,global_redesign,0.5159662697737131,0.484033730226287
4,LLM-Closed,nn-real-latent-trash-v2,7,refine,False,,0.375,topology_redesign,0.5012667496235133,0.49873325037648675
4,LLM-Closed,nn-real-latent-sink-v1,8,refine,False,,0.5625,topology_redesign,0.3735378742798553,0.6264621257201447
5,LLM-Closed,real-ladder-ry,1,explore,False,,,,0.05575721805252698,0.944242781947473
5,LLM-Closed,edge-to-center-mixed,2,explore,False,,,,0.05797227924433923,0.9420277207556608
5,LLM-Closed,trash-pullback,3,explore,False,,,,0.07469290551418573,0.9253070944858143
5,LLM-Closed,staggered-nearest-neighbor,4,explore,False,,,,0.049797069716864484,0.9502029302831355
5,LLM-Closed,nn-real-balance-v1,5,refine,False,,0.6875,global_redesign,0.049771775629520065,0.9502282243704799
5,LLM-Closed,xxz-latent-pull,6,refine,False,,0.4375,topology_redesign,0.5000001949628692,0.4999998050371308
5,LLM-Closed,nn-real-braid-v1,7,refine,False,,0.4375,topology_redesign,0.5000033647628002,0.4999966352371999
5,LLM-Closed,nnxxz-v1,8,refine,False,,0.5,topology_redesign,0.5091960072043191,0.4908039927956809
6,LLM-Closed,real-ladder-inward,1,explore,False,,,,0.14401130502095805,0.855988694979042
6,LLM-Closed,latent-hub-mix,2,explore,False,,,,0.5075214804597628,0.49247851954023725
6,LLM-Closed,trash-to-latent-sweep,3,explore,False,,,,0.04383287103128841,0.9561671289687116
6,LLM-Closed,alternating-parity-chain,4,explore,False,,,,0.44553677874723574,0.5544632212527643
6,LLM-Closed,fallback_p4,5,refine,True,invalid: gates must be a list of exactly 16 entries,0.9375,,0.5023665609022216,0.4976334390977783
6,LLM-Closed,nn-real-ladder-v1,6,refine,False,,0.5625,topology_redesign,0.057290173475257444,0.9427098265247426
6,LLM-Closed,nn-real-ladder-v2,7,refine,False,,0.5625,topology_redesign,0.05828219409908153,0.9417178059009185
6,LLM-Closed,nn-real-ladder-v1,8,refine,False,,0.6875,topology_redesign,0.05804146194141213,0.9419585380585879
7,LLM-Closed,real-latent-sweep,1,explore,False,,,,0.06186850179369452,0.9381314982063055
7,LLM-Closed,trash-to-latent-chain,2,explore,False,,,,0.053867303932459976,0.94613269606754
7,LLM-Closed,alternating-bond-propagation,3,explore,False,,,,0.051461445547518636,0.9485385544524814
7,LLM-Closed,mirror-encode-decode,4,explore,False,,,,0.05819273234337141,0.9418072676566286
7,LLM-Closed,xxz-real-ladder-v2,5,refine,False,,0.5,local_adjustment,0.05176657182822986,0.9482334281717701
7,LLM-Closed,xxz-bridge-v2,6,refine,False,,0.3125,local_adjustment,0.05140827965625183,0.9485917203437482
7,LLM-Closed,xxz-real-nn-latent-v2,7,refine,False,,0.375,local_adjustment,0.50000070067976,0.49999929932024006
7,LLM-Closed,xxz-real-nn-latent-sink-v2,8,refine,False,,0.875,topology_redesign,0.0773178709004485,0.9226821290995515
8,LLM-Closed,real-lnn-latent-pull,1,explore,False,,,,0.5008440024385177,0.49915599756148227
8,LLM-Closed,trash-to-latent-sweep,2,explore,False,,,,0.1277750583706756,0.8722249416293244
8,LLM-Closed,mirror-entangle-then-discard,3,explore,False,,,,0.05218131896280098,0.947818681037199
8,LLM-Closed,boundary-focused-latent-code,4,explore,False,,,,0.07353692298669923,0.9264630770133008
8,LLM-Closed,nn-real-bias,5,refine,False,,0.6875,topology_redesign,0.05217816751473803,0.947821832485262
8,LLM-Closed,xxz-latent-split-v1,6,refine,False,,0.4375,topology_redesign,0.05220429816231931,0.9477957018376807
8,LLM-Closed,nn-real-split-01,7,refine,False,,0.6875,global_redesign,0.05217284377350706,0.9478271562264929
8,LLM-Closed,fallback_p7,8,refine,True,invalid: gates must be a list of exactly 16 entries,0.9375,,0.5260822107057013,0.4739177892942988
9,LLM-Closed,real-chain-sweep,1,explore,False,,,,0.095830178380793,0.904169821619207
9,LLM-Closed,latent-pullback,2,explore,False,,,,0.051357413361377446,0.9486425866386226
9,LLM-Closed,alternating-crossfeed,3,explore,False,,,,0.3798004347936942,0.6201995652063058
9,LLM-Closed,nn-chain-latent-trap,4,explore,False,,,,0.04732028763818574,0.9526797123618143
9,LLM-Closed,xxz-real-neighbor-swap,5,refine,False,,0.75,topology_redesign,0.06989449895806832,0.9301055010419317
9,LLM-Closed,nn-real-split-v2,6,refine,False,,0.4375,topology_redesign,0.02924104299325425,0.9707589570067457
9,LLM-Closed,xxz-real-nn-latent,7,refine,False,,0.5,topology_redesign,0.045976323125894836,0.9540236768741052
9,LLM-Closed,xxz-real-nn-latent-v2,8,refine,False,,0.5,topology_redesign,0.5019823806048598,0.4980176193951403
10,LLM-Closed,real-latent-pull,1,explore,False,,,,0.5239509767141974,0.4760490232858026
10,LLM-Closed,center-sweep,2,explore,False,,,,0.5096166576583407,0.4903833423416592
10,LLM-Closed,trash-to-latent-chain,3,explore,False,,,,0.05242715903916206,0.9475728409608379
10,LLM-Closed,mirror-entangle-deentangle,4,explore,False,,,,0.5094392915450285,0.4905607084549715
10,LLM-Closed,xxz-real-nn-latent-v2,5,refine,False,,0.75,global_redesign,0.08049277769920327,0.9195072223007967
10,LLM-Closed,nn-real-ladder-v2,6,refine,False,,0.6875,global_redesign,0.5247820266987413,0.47521797330125864
10,LLM-Closed,fallback_p6,7,refine,True,"invalid: capacity mismatch: rotations=11, CNOTs=5",1.0,,0.9764544654186792,0.02354553458132076
10,LLM-Closed,nn-real-balance-v1,8,refine,False,,0.6875,topology_redesign,0.5248492054486753,0.4751507945513247
11,LLM-Closed,nn-real-push,1,explore,False,,,,0.03823960816615013,0.9617603918338499
11,LLM-Closed,latent-collect,2,explore,False,,,,0.02286006100113569,0.9771399389988643
11,LLM-Closed,mixed-axis-chain,3,explore,False,,,,0.0739903317265207,0.9260096682734793
11,LLM-Closed,trash-to-latent-sweep,4,explore,False,,,,0.03849722475910777,0.9615027752408922
11,LLM-Closed,nn-real-balance-v1,5,refine,False,,0.8125,topology_redesign,0.056120413030693705,0.9438795869693063
11,LLM-Closed,fallback_p5,6,refine,True,"invalid: capacity mismatch: rotations=11, CNOTs=5",1.0,,0.5178731994956212,0.48212680050437884
11,LLM-Closed,nn-real-balance,7,refine,False,,0.3125,global_redesign,0.06016216669090113,0.9398378333090989
11,LLM-Closed,nn-real-braid-v1,8,refine,False,,0.875,topology_redesign,0.05608951005435259,0.9439104899456474
